disp_id,client_id,account_id,type,birth_number,client_district_id,account_district_id,frequency,date
1741,1741,1434,OWNER,320702,70,70,monthly issuance,970808
1742,1742,1435,OWNER,540606,1,1,monthly issuance,961201
1743,1743,1436,OWNER,590727,3,3,monthly issuance,941207
1744,1744,1437,OWNER,696228,50,50,monthly issuance,950113
1745,1745,1438,OWNER,596018,23,23,weekly issuance,970918
1746,1746,1439,OWNER,595910,11,11,monthly issuance,960127
1747,1747,1439,DISPONENT,560220,11,11,monthly issuance,960127
1748,1748,1440,OWNER,761231,64,55,monthly issuance,930922
1749,1749,1441,OWNER,286117,50,50,monthly issuance,941025
1750,1750,1442,OWNER,641231,23,23,monthly issuance,930523
1751,1751,1443,OWNER,590124,54,54,monthly issuance,970927
1752,1752,1444,OWNER,781123,70,70,monthly issuance,960616
1753,1753,1445,OWNER,795226,60,60,monthly issuance,960316
1754,1754,1446,OWNER,790529,57,57,monthly issuance,950118
1755,1755,1447,OWNER,655818,65,65,monthly issuance,970220
1756,1756,1448,OWNER,360708,1,1,monthly issuance,951007
1757,1757,1448,DISPONENT,375930,1,1,monthly issuance,951007
1758,1758,1449,OWNER,471113,35,35,monthly issuance,930826
1759,1759,1450,OWNER,235116,63,63,monthly issuance,960407
1760,1760,1451,OWNER,230307,77,64,monthly issuance,930624
1761,1761,1452,OWNER,480423,45,45,monthly issuance,950916
1762,1762,1453,OWNER,561230,61,61,weekly issuance,930925
1763,1763,1454,OWNER,671207,46,46,monthly issuance,970725
1764,1764,1455,OWNER,710709,66,66,monthly issuance,960103
1765,1765,1456,OWNER,750803,9,9,monthly issuance,960412
1768,1768,1458,OWNER,510427,29,29,monthly issuance,940103
1769,1769,1459,OWNER,490805,12,12,monthly issuance,970326
1770,1770,1459,DISPONENT,516015,12,12,monthly issuance,970326
1771,1771,1460,OWNER,276020,54,54,monthly issuance,961129
1772,1772,1461,OWNER,795921,73,73,monthly issuance,960407
1774,1774,1463,OWNER,716005,32,32,monthly issuance,960925
1775,1775,1464,OWNER,431208,73,73,monthly issuance,961021
1776,1776,1465,OWNER,546024,30,30,monthly issuance,950608
1777,1777,1466,OWNER,635108,69,69,weekly issuance,970326
1778,1778,1466,DISPONENT,680902,69,69,weekly issuance,970326
1779,1779,1467,OWNER,351126,37,37,monthly issuance,940427
1780,1780,1468,OWNER,546209,54,54,monthly issuance,931011
1781,1781,1469,OWNER,240816,67,67,monthly issuance,951215
1782,1782,1470,OWNER,481224,19,19,monthly issuance,940210
1783,1783,1471,OWNER,466005,1,1,monthly issuance,960721
1784,1784,1472,OWNER,806102,2,2,monthly issuance,950720
1785,1785,1473,OWNER,751125,39,39,monthly issuance,960416
1786,1786,1474,OWNER,345625,63,63,monthly issuance,960914
1787,1787,1474,DISPONENT,311128,63,63,monthly issuance,960914
1788,1788,1475,OWNER,500323,1,1,weekly issuance,930614
1789,1789,1476,OWNER,335807,61,61,monthly issuance,930426
1790,1790,1477,OWNER,530528,1,1,monthly issuance,930208
1791,1791,1478,OWNER,665512,5,5,monthly issuance,961030
1792,1792,1479,OWNER,750901,54,54,monthly issuance,950404
1793,1793,1480,OWNER,455317,41,41,weekly issuance,960703
1794,1794,1481,OWNER,405330,54,15,monthly issuance,930117
1795,1795,1482,OWNER,605228,38,38,monthly issuance,961208
1796,1796,1483,OWNER,381123,10,10,monthly issuance,960109
1797,1797,1483,DISPONENT,416104,10,10,monthly issuance,960109
1798,1798,1484,OWNER,330708,70,70,monthly issuance,960923
1799,1799,1485,OWNER,590626,36,36,monthly issuance,931003
1800,1800,1486,OWNER,435928,63,63,monthly issuance,960115
1801,1801,1487,OWNER,700101,66,66,monthly issuance,930910
1802,1802,1487,DISPONENT,646016,66,66,monthly issuance,930910
1803,1803,1488,OWNER,465512,25,25,monthly issuance,970429
1806,1806,1490,OWNER,520103,5,5,monthly issuance,960725
1807,1807,1491,OWNER,350630,47,47,monthly issuance,970611
1808,1808,1491,DISPONENT,335626,47,47,monthly issuance,970611
1809,1809,1492,OWNER,310512,24,24,monthly issuance,961017
1810,1810,1493,OWNER,190630,41,41,monthly issuance,930109
1811,1811,1494,OWNER,390329,1,1,monthly issuance,971008
1812,1812,1495,OWNER,475517,36,36,monthly issuance,931101
1813,1813,1495,DISPONENT,490928,36,36,monthly issuance,931101
1814,1814,1496,OWNER,400312,57,57,monthly issuance,950205
1815,1815,1497,OWNER,775224,16,1,monthly issuance,930716
1816,1816,1498,OWNER,510724,62,62,weekly issuance,970207
1817,1817,1499,OWNER,536206,47,47,monthly issuance,931128
1818,1818,1499,DISPONENT,561002,47,47,monthly issuance,931128
1819,1819,1500,OWNER,795420,43,43,monthly issuance,961001
1820,1820,1501,OWNER,286120,50,50,monthly issuance,960811
1821,1821,1502,OWNER,410424,1,1,monthly issuance,961002
1822,1822,1503,OWNER,225913,71,71,monthly issuance,960410
1823,1823,1504,OWNER,785807,1,1,monthly issuance,960826
1824,1824,1505,OWNER,600803,69,69,monthly issuance,930423
1825,1825,1506,OWNER,745424,51,51,monthly issuance,971013
1826,1826,1507,OWNER,370912,13,35,monthly issuance,930803
1827,1827,1507,DISPONENT,415816,13,35,monthly issuance,930803
1828,1828,1508,OWNER,621114,69,69,monthly issuance,960122
1829,1829,1509,OWNER,425816,51,51,monthly issuance,940519
1830,1830,1510,OWNER,520203,33,33,monthly issuance,960311
1831,1831,1511,OWNER,761009,51,51,issuance after transaction,940313
1832,1832,1512,OWNER,665731,1,1,monthly issuance,940108
1833,1833,1513,OWNER,661115,30,30,monthly issuance,930823
1834,1834,1514,OWNER,270219,7,7,monthly issuance,970701
1835,1835,1514,DISPONENT,285311,7,7,monthly issuance,970701
1836,1836,1515,OWNER,445307,36,11,monthly issuance,930611
1837,1837,1516,OWNER,570113,67,67,monthly issuance,931008
1838,1838,1516,DISPONENT,596127,67,67,monthly issuance,931008
1839,1839,1517,OWNER,366218,5,5,monthly issuance,960824
1840,1840,1517,DISPONENT,351028,5,5,monthly issuance,960824
1841,1841,1518,OWNER,535323,67,67,monthly issuance,930421
1842,1842,1519,OWNER,430913,9,9,monthly issuance,950614
1843,1843,1520,OWNER,395125,48,48,monthly issuance,950808
1844,1844,1521,OWNER,225203,74,74,monthly issuance,960404
1845,1845,1521,DISPONENT,181114,74,74,monthly issuance,960404
1846,1846,1522,OWNER,801212,48,48,monthly issuance,970802
1847,1847,1523,OWNER,795130,52,52,issuance after transaction,971124
1848,1848,1524,OWNER,245702,6,6,monthly issuance,970220
1849,1849,1525,OWNER,225924,57,57,monthly issuance,960905
1850,1850,1526,OWNER,425705,52,52,monthly issuance,950122
1851,1851,1527,OWNER,755912,31,31,issuance after transaction,931117
1852,1852,1528,OWNER,620905,50,50,monthly issuance,960608
1853,1853,1529,OWNER,650818,1,1,monthly issuance,960428
1854,1854,1530,OWNER,325527,70,70,monthly issuance,950527
1856,1856,1532,OWNER,685822,54,54,monthly issuance,960919
1857,1857,1532,DISPONENT,640316,54,54,monthly issuance,960919
1860,1860,1534,OWNER,646031,1,1,monthly issuance,930524
1861,1861,1535,OWNER,570715,29,46,monthly issuance,930320
1862,1862,1536,OWNER,776009,50,41,weekly issuance,930122
1863,1863,1537,OWNER,520216,54,54,monthly issuance,970606
1864,1864,1538,OWNER,480314,22,22,monthly issuance,960920
1865,1865,1538,DISPONENT,495609,22,22,monthly issuance,960920
1866,1866,1539,OWNER,425611,64,1,issuance after transaction,930103
1867,1867,1540,OWNER,445924,1,1,monthly issuance,950329
1868,1868,1541,OWNER,800216,60,60,monthly issuance,961018
1869,1869,1542,OWNER,335214,1,1,monthly issuance,960425
1870,1870,1542,DISPONENT,350429,1,1,monthly issuance,960425
1871,1871,1543,OWNER,805220,1,1,monthly issuance,960414
1872,1872,1544,OWNER,635124,52,69,monthly issuance,930714
1873,1873,1544,DISPONENT,681026,52,69,monthly issuance,930714
1874,1874,1545,OWNER,461020,1,1,monthly issuance,930308
1875,1875,1546,OWNER,761019,15,15,monthly issuance,961120
1876,1876,1547,OWNER,510701,1,72,monthly issuance,930914
1877,1877,1548,OWNER,575821,47,47,monthly issuance,950127
1878,1878,1548,DISPONENT,630902,47,47,monthly issuance,950127
1879,1879,1549,OWNER,445402,21,21,monthly issuance,961121
1880,1880,1550,OWNER,740808,1,1,monthly issuance,960415
1881,1881,1551,OWNER,340124,72,72,monthly issuance,970618
1882,1882,1551,DISPONENT,325524,72,72,monthly issuance,970618
1883,1883,1552,OWNER,616027,18,18,monthly issuance,940102
1884,1884,1553,OWNER,765126,59,59,monthly issuance,961221
1885,1885,1554,OWNER,705107,47,47,monthly issuance,941115
1886,1886,1555,OWNER,200407,34,34,monthly issuance,961110
1887,1887,1556,OWNER,260715,54,54,monthly issuance,960915
1888,1888,1557,OWNER,185924,66,66,monthly issuance,961213
1889,1889,1558,OWNER,575728,32,32,monthly issuance,961006
1890,1890,1559,OWNER,555814,14,14,monthly issuance,941008
1891,1891,1560,OWNER,595304,62,62,monthly issuance,970414
1892,1892,1561,OWNER,280326,66,66,monthly issuance,950401
1893,1893,1561,DISPONENT,345211,66,66,monthly issuance,950401
1894,1894,1562,OWNER,476105,1,1,monthly issuance,950830
1895,1895,1563,OWNER,656103,47,47,monthly issuance,960814
1896,1896,1564,OWNER,820208,48,48,monthly issuance,960305
1897,1897,1565,OWNER,695307,36,36,monthly issuance,931020
1898,1898,1566,OWNER,610801,73,73,monthly issuance,930707
1899,1899,1567,OWNER,410703,10,10,monthly issuance,970819
1900,1900,1568,OWNER,651122,23,23,monthly issuance,950715
1901,1901,1568,DISPONENT,626107,23,23,monthly issuance,950715
1903,1903,1570,OWNER,395830,1,1,monthly issuance,940312
1904,1904,1571,OWNER,410222,66,66,monthly issuance,960729
1905,1905,1572,OWNER,495518,72,72,monthly issuance,971021
1906,1906,1573,OWNER,220707,63,63,monthly issuance,971229
1907,1907,1574,OWNER,285908,75,75,monthly issuance,970528
1908,1908,1575,OWNER,200117,33,1,monthly issuance,930227
1909,1909,1576,OWNER,445316,35,35,weekly issuance,960806
1910,1910,1577,OWNER,461108,67,67,monthly issuance,961016
1911,1911,1578,OWNER,385421,48,48,monthly issuance,941201
1912,1912,1579,OWNER,720226,57,57,monthly issuance,940809
1913,1913,1580,OWNER,680415,69,69,monthly issuance,960108
1914,1914,1581,OWNER,425620,39,39,monthly issuance,951012
1915,1915,1581,DISPONENT,390909,39,39,monthly issuance,951012
1916,1916,1582,OWNER,260719,28,28,monthly issuance,960501
1917,1917,1583,OWNER,695313,69,69,issuance after transaction,941117
1919,1919,1584,OWNER,490504,30,30,monthly issuance,930527
1920,1920,1585,OWNER,750807,42,42,monthly issuance,960223
1921,1921,1586,OWNER,466026,1,1,monthly issuance,961003
1922,1922,1586,DISPONENT,490403,1,1,monthly issuance,961003
1923,1923,1587,OWNER,585507,1,1,monthly issuance,961211
1924,1924,1588,OWNER,380529,67,67,monthly issuance,931211
1925,1925,1589,OWNER,380623,37,37,monthly issuance,930807
1926,1926,1589,DISPONENT,355208,37,37,monthly issuance,930807
1927,1927,1590,OWNER,520426,77,77,monthly issuance,950407
1928,1928,1590,DISPONENT,525814,77,77,monthly issuance,950407
1929,1929,1591,OWNER,555815,65,65,monthly issuance,960110
1930,1930,1592,OWNER,345221,38,38,monthly issuance,940818
1931,1931,1593,OWNER,426114,16,16,monthly issuance,960822
1932,1932,1594,OWNER,405121,15,15,monthly issuance,970406
1934,1934,1596,OWNER,336121,70,70,monthly issuance,971005
1935,1935,1597,OWNER,295512,68,68,monthly issuance,950704
1936,1936,1598,OWNER,556016,15,15,monthly issuance,970412
1937,1937,1598,DISPONENT,600327,15,15,monthly issuance,970412
1938,1938,1599,OWNER,395930,57,57,monthly issuance,951110
1939,1939,1600,OWNER,250814,1,1,monthly issuance,960913
1940,1940,1600,DISPONENT,235122,1,1,monthly issuance,960913
1941,1941,1601,OWNER,215712,10,10,monthly issuance,930209
1942,1942,1601,DISPONENT,150510,10,10,monthly issuance,930209
1943,1943,1602,OWNER,260211,39,33,monthly issuance,930919
1944,1944,1603,OWNER,575122,31,1,monthly issuance,930509
1945,1945,1604,OWNER,540603,54,54,monthly issuance,931216
1946,1946,1605,OWNER,350719,72,72,monthly issuance,931216
1947,1947,1606,OWNER,810208,23,23,monthly issuance,960307
1948,1948,1607,OWNER,395219,71,71,monthly issuance,960420
1949,1949,1607,DISPONENT,420623,71,71,monthly issuance,960420
1950,1950,1608,OWNER,290706,26,26,monthly issuance,971008
1951,1951,1609,OWNER,710429,41,41,monthly issuance,960705
1952,1952,1610,OWNER,715309,52,52,monthly issuance,930517
1953,1953,1610,DISPONENT,650922,52,52,monthly issuance,930517
1954,1954,1611,OWNER,520728,69,69,monthly issuance,960211
1955,1955,1612,OWNER,716028,66,66,monthly issuance,960212
1956,1956,1613,OWNER,255709,1,1,monthly issuance,950913
1957,1957,1614,OWNER,720304,63,63,monthly issuance,960507
1958,1958,1614,DISPONENT,776121,63,63,monthly issuance,960507
1959,1959,1615,OWNER,201226,1,1,monthly issuance,971020
1960,1960,1616,OWNER,460823,22,22,monthly issuance,970207
1961,1961,1617,OWNER,205604,31,45,monthly issuance,930601
1962,1962,1618,OWNER,501118,6,6,monthly issuance,961218
1963,1963,1619,OWNER,450612,38,38,monthly issuance,970224
1964,1964,1620,OWNER,310805,17,17,monthly issuance,950608
1965,1965,1621,OWNER,390810,75,75,monthly issuance,931201
1966,1966,1622,OWNER,485701,19,19,monthly issuance,960412
1967,1967,1623,OWNER,636115,1,1,monthly issuance,960204
1968,1968,1623,DISPONENT,600813,1,1,monthly issuance,960204
1969,1969,1624,OWNER,265826,53,53,monthly issuance,960422
1970,1970,1625,OWNER,476105,1,1,monthly issuance,950117
1971,1971,1626,OWNER,695314,3,3,monthly issuance,940315
1972,1972,1627,OWNER,465429,1,1,monthly issuance,940120
1973,1973,1628,OWNER,315913,60,60,monthly issuance,930110
1974,1974,1629,OWNER,180714,10,10,monthly issuance,951102
1975,1975,1629,DISPONENT,155927,10,10,monthly issuance,951102
1976,1976,1630,OWNER,181012,72,72,monthly issuance,930728
1977,1977,1631,OWNER,356025,10,10,monthly issuance,960927
1978,1978,1632,OWNER,525522,18,18,weekly issuance,960113
1979,1979,1633,OWNER,265319,51,51,monthly issuance,950222
1980,1980,1634,OWNER,590430,77,77,monthly issuance,940604
1981,1981,1635,OWNER,705922,19,19,monthly issuance,931229
1982,1982,1636,OWNER,770708,53,53,monthly issuance,970408
1983,1983,1636,DISPONENT,825205,53,53,monthly issuance,970408
1984,1984,1637,OWNER,260829,1,1,monthly issuance,930108
1985,1985,1638,OWNER,371213,6,6,weekly issuance,961112
1986,1986,1638,DISPONENT,425813,6,6,weekly issuance,961112
1988,1988,1640,OWNER,520504,13,13,monthly issuance,950901
1989,1989,1641,OWNER,395113,50,50,monthly issuance,960422
1990,1990,1641,DISPONENT,431125,50,50,monthly issuance,960422
1991,1991,1642,OWNER,181109,64,64,monthly issuance,950527
1993,1993,1644,OWNER,750621,1,1,monthly issuance,930509
1994,1994,1644,DISPONENT,675706,1,1,monthly issuance,930509
1995,1995,1645,OWNER,415410,50,50,monthly issuance,961016
1996,1996,1646,OWNER,370320,1,1,weekly issuance,960527
1997,1997,1647,OWNER,776109,1,1,monthly issuance,970709
1998,1998,1648,OWNER,786215,40,40,monthly issuance,970808
1999,1999,1649,OWNER,825210,74,46,monthly issuance,930126
2000,2000,1650,OWNER,425509,39,39,monthly issuance,971206
2001,2001,1651,OWNER,775805,34,34,monthly issuance,970123
2002,2002,1652,OWNER,186126,70,74,monthly issuance,930520
2003,2003,1652,DISPONENT,210615,70,74,monthly issuance,930520
2004,2004,1653,OWNER,745203,1,1,monthly issuance,940919
2005,2005,1654,OWNER,791003,30,30,monthly issuance,960805
2006,2006,1655,OWNER,625822,41,41,monthly issuance,960415
2007,2007,1655,DISPONENT,580913,41,41,monthly issuance,960415
2008,2008,1656,OWNER,400607,47,47,monthly issuance,970201
2009,2009,1657,OWNER,360116,12,12,monthly issuance,971104
2010,2010,1658,OWNER,520812,37,73,monthly issuance,930510
2011,2011,1659,OWNER,256118,46,46,monthly issuance,961225
2012,2012,1659,DISPONENT,230627,46,46,monthly issuance,961225
2013,2013,1660,OWNER,405710,1,1,monthly issuance,950922
2015,2015,1662,OWNER,686115,1,1,monthly issuance,970811
2016,2016,1663,OWNER,341009,55,55,monthly issuance,961102
2017,2017,1663,DISPONENT,315123,55,55,monthly issuance,961102
2018,2018,1664,OWNER,455825,56,56,monthly issuance,931115
2019,2019,1665,OWNER,320928,73,73,monthly issuance,970415
2020,2020,1665,DISPONENT,256220,73,73,monthly issuance,970415
2021,2021,1666,OWNER,191208,67,67,monthly issuance,931030
2022,2022,1667,OWNER,391112,56,56,monthly issuance,960818
2023,2023,1667,DISPONENT,315902,56,56,monthly issuance,960818
2024,2024,1668,OWNER,340415,62,62,monthly issuance,970307
2025,2025,1669,OWNER,411231,39,39,monthly issuance,960919
2026,2026,1669,DISPONENT,346203,39,39,monthly issuance,960919
2027,2027,1670,OWNER,300122,12,12,monthly issuance,960102
2028,2028,1670,DISPONENT,246017,12,12,monthly issuance,960102
2029,2029,1671,OWNER,235919,5,6,monthly issuance,930505
2030,2030,1672,OWNER,805804,5,5,monthly issuance,960508
2031,2031,1673,OWNER,261215,54,53,monthly issuance,931208
2032,2032,1674,OWNER,430321,1,1,monthly issuance,950915
2033,2033,1674,DISPONENT,375702,1,1,monthly issuance,950915
2034,2034,1675,OWNER,260612,13,36,monthly issuance,930201
2035,2035,1675,DISPONENT,285727,13,36,monthly issuance,930201
2037,2037,1677,OWNER,485826,69,69,monthly issuance,970108
2038,2038,1678,OWNER,805329,1,1,monthly issuance,930222
2039,2039,1679,OWNER,695120,68,68,monthly issuance,960905
2040,2040,1680,OWNER,440807,59,59,monthly issuance,931210
2041,2041,1681,OWNER,560811,68,68,monthly issuance,970711
2042,2042,1682,OWNER,820704,49,49,monthly issuance,951222
2043,2043,1683,OWNER,545915,77,77,monthly issuance,961101
2044,2044,1684,OWNER,615918,32,32,weekly issuance,930710
2045,2045,1685,OWNER,560822,28,28,monthly issuance,951213
2046,2046,1685,DISPONENT,525826,28,28,monthly issuance,951213
2047,2047,1686,OWNER,435725,11,11,monthly issuance,931118
2048,2048,1687,OWNER,285603,23,23,monthly issuance,970418
2049,2049,1688,OWNER,270220,70,70,monthly issuance,930227
2050,2050,1688,DISPONENT,325523,70,70,monthly issuance,930227
2051,2051,1689,OWNER,186207,74,55,monthly issuance,930907
2052,2052,1689,DISPONENT,140519,74,55,monthly issuance,930907
2053,2053,1690,OWNER,180207,16,16,monthly issuance,951007
2054,2054,1691,OWNER,481206,48,48,monthly issuance,951108
2055,2055,1692,OWNER,765831,56,56,monthly issuance,950329
2056,2056,1693,OWNER,781209,1,1,issuance after transaction,970429
2057,2057,1694,OWNER,765102,6,6,weekly issuance,930829
2058,2058,1695,OWNER,710302,76,76,monthly issuance,930103
2059,2059,1696,OWNER,720630,43,43,monthly issuance,950609
2060,2060,1696,DISPONENT,715604,43,43,monthly issuance,950609
2061,2061,1697,OWNER,530727,63,63,monthly issuance,970517
2062,2062,1697,DISPONENT,545522,63,63,monthly issuance,970517
2063,2063,1698,OWNER,505926,68,68,monthly issuance,960314
2064,2064,1699,OWNER,260730,53,53,monthly issuance,930114
2065,2065,1700,OWNER,780820,64,64,monthly issuance,951118
2066,2066,1701,OWNER,721027,1,1,monthly issuance,930810
2067,2067,1702,OWNER,791020,56,56,monthly issuance,950227
2068,2068,1703,OWNER,305524,72,72,monthly issuance,971102
2069,2069,1704,OWNER,235101,70,70,monthly issuance,950922
2070,2070,1705,OWNER,725723,70,70,monthly issuance,930915
2071,2071,1706,OWNER,731219,1,1,monthly issuance,950105
2072,2072,1707,OWNER,445209,75,75,monthly issuance,970113
2073,2073,1708,OWNER,560208,22,22,monthly issuance,941121
2074,2074,1709,OWNER,615916,24,24,monthly issuance,960423
2075,2075,1710,OWNER,220129,74,74,monthly issuance,970525
2076,2076,1711,OWNER,575207,63,63,monthly issuance,960105
2077,2077,1712,OWNER,305301,44,44,monthly issuance,961125
2078,2078,1713,OWNER,785803,10,43,monthly issuance,930303
2079,2079,1714,OWNER,255529,72,72,monthly issuance,940908
2080,2080,1715,OWNER,631226,60,60,monthly issuance,960526
2081,2081,1716,OWNER,726106,46,46,monthly issuance,960502
